batch_timestamp,trial_num,hover_theme,delay_ms,stylesheet_ok,pixel_ok,checks_agree,actual_rgb,expected_rgb,fade_state_at_unhover,overlay_visible_at_unhover,fade_state_before_dismiss,overlay_visible_before_dismiss,fade_state_after_dismiss_call,overlay_visible_after_dismiss_call,fade_was_running_before_dismiss,applies_in_dismiss_window,applies_total_after_delay,fade_finished_count,dismiss_window_callers,unhover_call_duration_ms
2026-08-03T16:05:19.058347,89,Slow Regard,110,True,True,True,"(32, 4, 37)","(32, 4, 37)",Stopped,False,Stopped,False,Stopped,False,False,0,0,0,[],0.09560500620864332
2026-08-03T16:05:20.787037,90,Slow Regard,110,True,True,True,"(32, 4, 37)","(32, 4, 37)",Stopped,False,Stopped,False,Stopped,False,False,0,0,0,[],0.12808298924937844
2026-08-03T16:05:24.174111,91,Blindsight,140,True,True,True,"(32, 4, 37)","(32, 4, 37)",Stopped,False,Stopped,False,Stopped,False,False,2,2,0,"['_on_theme_changed:1238', 'snap_theme_forward:466']",0.16440599574707448
2026-08-03T16:05:27.573643,92,Blindsight,140,True,True,True,"(32, 4, 37)","(32, 4, 37)",Stopped,False,Stopped,False,Stopped,False,False,2,2,0,"['_on_theme_changed:1238', 'snap_theme_forward:466']",0.07210599142126739
2026-08-03T16:05:29.361566,93,Blindsight,140,True,True,True,"(32, 4, 37)","(32, 4, 37)",Stopped,False,Stopped,False,Stopped,False,False,0,0,0,[],0.13331699301488698
2026-08-03T16:05:31.167427,94,Blindsight,140,True,True,True,"(32, 4, 37)","(32, 4, 37)",Stopped,False,Stopped,False,Stopped,False,False,0,0,0,[],0.09539799066260457
2026-08-03T16:05:34.574585,95,Blindsight,140,True,True,True,"(32, 4, 37)","(32, 4, 37)",Stopped,False,Stopped,False,Stopped,False,False,2,2,0,"['_on_theme_changed:1238', 'snap_theme_forward:466']",0.14394198660738766
2026-08-03T16:05:38.073919,96,Blindsight,140,True,True,True,"(32, 4, 37)","(32, 4, 37)",Stopped,False,Stopped,False,Stopped,False,False,2,2,0,"['_on_theme_changed:1238', 'snap_theme_forward:466']",0.2913060015998781
2026-08-03T16:05:39.881675,97,Rose Code,140,True,True,True,"(32, 4, 37)","(32, 4, 37)",Stopped,False,Stopped,False,Stopped,False,False,0,0,0,[],0.10785399354062974
2026-08-03T16:05:41.673408,98,Rose Code,140,True,True,True,"(32, 4, 37)","(32, 4, 37)",Stopped,False,Stopped,False,Stopped,False,False,0,0,0,[],0.1477129990234971
2026-08-03T16:05:43.469379,99,Rose Code,140,True,True,True,"(32, 4, 37)","(32, 4, 37)",Stopped,False,Stopped,False,Stopped,False,False,0,0,0,[],0.2317720209248364
2026-08-03T16:05:46.964238,100,Rose Code,140,True,True,True,"(32, 4, 37)","(32, 4, 37)",Stopped,False,Stopped,False,Stopped,False,False,2,2,0,"['_on_theme_changed:1238', 'snap_theme_forward:466']",0.13363698963075876
2026-08-03T16:05:50.377559,101,Rose Code,140,True,True,True,"(32, 4, 37)","(32, 4, 37)",Stopped,False,Stopped,False,Stopped,False,False,2,2,0,"['_on_theme_changed:1238', 'snap_theme_forward:466']",0.1677249965723604
2026-08-03T16:05:52.172469,102,Rose Code,140,True,True,True,"(32, 4, 37)","(32, 4, 37)",Stopped,False,Stopped,False,Stopped,False,False,0,0,0,[],0.06736101931892335
2026-08-03T16:05:53.974570,103,Slow Regard,140,True,True,True,"(32, 4, 37)","(32, 4, 37)",Stopped,False,Stopped,False,Stopped,False,False,0,0,0,[],0.13107599806971848
2026-08-03T16:05:57.374209,104,Slow Regard,140,True,True,True,"(32, 4, 37)","(32, 4, 37)",Stopped,False,Stopped,False,Stopped,False,False,2,2,0,"['_on_theme_changed:1238', 'snap_theme_forward:466']",0.08556200191378593
2026-08-03T16:06:00.773839,105,Slow Regard,140,True,True,True,"(32, 4, 37)","(32, 4, 37)",Stopped,False,Stopped,False,Stopped,False,False,2,2,0,"['_on_theme_changed:1238', 'snap_theme_forward:466']",0.10448100510984659
2026-08-03T16:06:02.557620,106,Slow Regard,140,True,True,True,"(32, 4, 37)","(32, 4, 37)",Stopped,False,Stopped,False,Stopped,False,False,0,0,0,[],0.07222502608783543
2026-08-03T16:06:05.973786,107,Slow Regard,140,True,True,True,"(32, 4, 37)","(32, 4, 37)",Stopped,False,Stopped,False,Stopped,False,False,2,2,0,"['_on_theme_changed:1238', 'snap_theme_forward:466']",0.0976960000116378
2026-08-03T16:06:09.369860,108,Slow Regard,140,True,True,True,"(32, 4, 37)","(32, 4, 37)",Stopped,False,Stopped,False,Stopped,False,False,2,2,0,"['_on_theme_changed:1238', 'snap_theme_forward:466']",0.14535000082105398
2026-08-03T16:06:11.173895,109,Blindsight,170,True,True,True,"(32, 4, 37)","(32, 4, 37)",Stopped,False,Stopped,False,Stopped,False,False,0,0,0,[],0.1011899730656296
2026-08-03T16:06:12.973419,110,Blindsight,170,True,True,True,"(32, 4, 37)","(32, 4, 37)",Stopped,False,Stopped,False,Stopped,False,False,0,0,0,[],0.10140499216504395
2026-08-03T16:06:14.772662,111,Blindsight,170,True,True,True,"(32, 4, 37)","(32, 4, 37)",Stopped,False,Stopped,False,Stopped,False,False,0,0,0,[],0.1230380148626864
2026-08-03T16:06:16.572930,112,Blindsight,170,True,True,True,"(32, 4, 37)","(32, 4, 37)",Stopped,False,Stopped,False,Stopped,False,False,0,0,0,[],0.0910729868337512
2026-08-03T16:06:18.373093,113,Blindsight,170,True,True,True,"(32, 4, 37)","(32, 4, 37)",Stopped,False,Stopped,False,Stopped,False,False,0,0,0,[],0.12500898446887732
2026-08-03T16:06:20.174112,114,Blindsight,170,True,True,True,"(32, 4, 37)","(32, 4, 37)",Stopped,False,Stopped,False,Stopped,False,False,0,0,0,[],0.07263000588864088
2026-08-03T16:06:21.973211,115,Rose Code,170,True,True,True,"(32, 4, 37)","(32, 4, 37)",Stopped,False,Stopped,False,Stopped,False,False,0,0,0,[],0.09533701813779771
2026-08-03T16:06:23.773191,116,Rose Code,170,True,True,True,"(32, 4, 37)","(32, 4, 37)",Stopped,False,Stopped,False,Stopped,False,False,0,0,0,[],0.06994101568125188
2026-08-03T16:06:25.573952,117,Rose Code,170,True,True,True,"(32, 4, 37)","(32, 4, 37)",Stopped,False,Stopped,False,Stopped,False,False,0,0,0,[],0.08092401549220085
2026-08-03T16:06:27.372923,118,Rose Code,170,True,True,True,"(32, 4, 37)","(32, 4, 37)",Stopped,False,Stopped,False,Stopped,False,False,0,0,0,[],0.13630601461045444
2026-08-03T16:06:29.173262,119,Rose Code,170,True,True,True,"(32, 4, 37)","(32, 4, 37)",Stopped,False,Stopped,False,Stopped,False,False,0,0,0,[],0.128422980196774
2026-08-03T16:06:30.972954,120,Rose Code,170,True,True,True,"(32, 4, 37)","(32, 4, 37)",Stopped,False,Stopped,False,Stopped,False,False,0,0,0,[],0.19610498566180468
2026-08-03T16:06:32.772801,121,Slow Regard,170,True,True,True,"(32, 4, 37)","(32, 4, 37)",Stopped,False,Stopped,False,Stopped,False,False,0,0,0,[],0.13589099398814142
2026-08-03T16:06:34.573452,122,Slow Regard,170,True,True,True,"(32, 4, 37)","(32, 4, 37)",Stopped,False,Stopped,False,Stopped,False,False,0,0,0,[],0.12295102351345122
2026-08-03T16:06:36.373203,123,Slow Regard,170,True,True,True,"(32, 4, 37)","(32, 4, 37)",Stopped,False,Stopped,False,Stopped,False,False,0,0,0,[],0.09581298218108714
2026-08-03T16:06:38.172864,124,Slow Regard,170,True,True,True,"(32, 4, 37)","(32, 4, 37)",Stopped,False,Stopped,False,Stopped,False,False,0,0,0,[],0.15193098806776106
2026-08-03T16:06:39.973348,125,Slow Regard,170,True,True,True,"(32, 4, 37)","(32, 4, 37)",Stopped,False,Stopped,False,Stopped,False,False,0,0,0,[],0.07481002830900252
2026-08-03T16:06:43.374139,126,Slow Regard,170,True,True,True,"(32, 4, 37)","(32, 4, 37)",Stopped,False,Stopped,False,Stopped,False,False,2,2,0,"['_on_theme_changed:1238', 'snap_theme_forward:466']",0.128237996250391
2026-08-03T16:06:45.273700,127,Blindsight,250,True,True,True,"(32, 4, 37)","(32, 4, 37)",Stopped,False,Stopped,False,Stopped,False,False,0,0,0,[],0.07084498065523803
2026-08-03T16:06:47.170860,128,Blindsight,250,True,True,True,"(32, 4, 37)","(32, 4, 37)",Stopped,False,Stopped,False,Stopped,False,False,0,0,0,[],0.10028798715211451
2026-08-03T16:06:49.074536,129,Blindsight,250,True,True,True,"(32, 4, 37)","(32, 4, 37)",Stopped,False,Stopped,False,Stopped,False,False,0,0,0,[],0.08365701069124043
2026-08-03T16:06:50.973806,130,Blindsight,250,True,True,True,"(32, 4, 37)","(32, 4, 37)",Stopped,False,Stopped,False,Stopped,False,False,0,0,0,[],0.10234801447950304
2026-08-03T16:06:52.873438,131,Blindsight,250,True,True,True,"(32, 4, 37)","(32, 4, 37)",Stopped,False,Stopped,False,Stopped,False,False,0,0,0,[],0.10685299639590085
2026-08-03T16:06:54.772446,132,Blindsight,250,True,True,True,"(32, 4, 37)","(32, 4, 37)",Stopped,False,Stopped,False,Stopped,False,False,0,0,0,[],0.2102490107063204
2026-08-03T16:06:56.671339,133,Rose Code,250,True,True,True,"(32, 4, 37)","(32, 4, 37)",Stopped,False,Stopped,False,Stopped,False,False,0,0,0,[],0.14300498878583312
2026-08-03T16:06:58.573349,134,Rose Code,250,True,True,True,"(32, 4, 37)","(32, 4, 37)",Stopped,False,Stopped,False,Stopped,False,False,0,0,0,[],0.11858402285724878
2026-08-03T16:07:00.473154,135,Rose Code,250,True,True,True,"(32, 4, 37)","(32, 4, 37)",Stopped,False,Stopped,False,Stopped,False,False,0,0,0,[],0.12177700409665704
2026-08-03T16:07:02.373163,136,Rose Code,250,True,True,True,"(32, 4, 37)","(32, 4, 37)",Stopped,False,Stopped,False,Stopped,False,False,0,0,0,[],0.213877996429801
2026-08-03T16:07:04.273321,137,Rose Code,250,True,True,True,"(32, 4, 37)","(32, 4, 37)",Stopped,False,Stopped,False,Stopped,False,False,0,0,0,[],0.09608000982552767
2026-08-03T16:07:06.172541,138,Rose Code,250,True,True,True,"(32, 4, 37)","(32, 4, 37)",Stopped,False,Stopped,False,Stopped,False,False,0,0,0,[],0.1078670029528439
2026-08-03T16:07:08.074186,139,Slow Regard,250,True,True,True,"(32, 4, 37)","(32, 4, 37)",Stopped,False,Stopped,False,Stopped,False,False,0,0,0,[],0.14444097178056836
2026-08-03T16:07:09.984157,140,Slow Regard,250,True,True,True,"(32, 4, 37)","(32, 4, 37)",Stopped,False,Stopped,False,Stopped,False,False,0,0,0,[],0.09796701488085091
2026-08-03T16:07:11.873406,141,Slow Regard,250,True,True,True,"(32, 4, 37)","(32, 4, 37)",Stopped,False,Stopped,False,Stopped,False,False,0,0,0,[],0.11945198639295995
2026-08-03T16:07:13.772869,142,Slow Regard,250,True,True,True,"(32, 4, 37)","(32, 4, 37)",Stopped,False,Stopped,False,Stopped,False,False,0,0,0,[],0.16440899344161153
2026-08-03T16:07:15.672775,143,Slow Regard,250,True,True,True,"(32, 4, 37)","(32, 4, 37)",Stopped,False,Stopped,False,Stopped,False,False,0,0,0,[],0.1133869809564203
2026-08-03T16:07:17.573448,144,Slow Regard,250,True,True,True,"(32, 4, 37)","(32, 4, 37)",Stopped,False,Stopped,False,Stopped,False,False,0,0,0,[],0.10337799903936684
